speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index
136.76,24.09,0,902.16,58.93,100.0
352.88,22.05,0,5524.31,377.23,48.78
347.3,22.39,0,5429.39,367.76,53.53
131.43,34.21,1,1147.52,49.97,100.0
341.84,9.5,1,2278.5,218.38,100.0
227.85,8.39,0,894.86,127.91,100.0
322.01,32.49,0,6581.4,386.45,0.0
177.41,26.93,0,1684.03,104.88,100.0
286.98,6.72,0,1138.62,199.95,100.0
332.96,7.53,1,1716.09,203.22,100.0
311.68,32.87,0,6229.84,364.81,13.51
193.76,17.77,0,1354.17,105.25,100.0
121.69,5.07,0,154.53,35.54,100.0
325.7,18.8,0,4038.45,302.72,100.0
199.19,31.91,0,2477.87,146.15,100.0
258.46,20.33,0,2741.74,195.95,100.0
104.01,14.19,0,313.41,28.64,100.0
356.74,33.93,1,8392.4,366.07,0.0
136.38,24.42,0,908.41,58.97,100.0
271.73,32.36,1,4668.93,205.82,91.55
314.23,10.6,1,2146.9,186.85,100.0
128.84,10.35,1,352.34,31.32,100.0
251.28,26.32,1,3307.93,155.91,100.0
355.01,6.12,0,1586.8,304.59,100.0
340.94,27.59,1,6360.8,294.39,6.96
172.52,7.21,0,441.57,72.55,100.0
354.74,17.12,0,4375.95,348.88,100.0
355.43,5.08,0,1321.64,303.2,100.0
220.56,17.95,0,1771.42,136.79,100.0
141.47,8.74,1,359.5,37.11,100.0
117.53,16.29,0,457.73,37.78,100.0
219.22,14.43,0,1415.2,127.67,100.0
242.48,22.81,0,2693.2,180.7,100.0
168.68,27.31,1,1542.45,71.66,100.0
100.91,31.68,1,631.89,28.0,100.0
136.04,23.93,0,886.87,58.12,100.0
163.84,9.66,1,532.49,50.26,100.0
182.82,27.95,0,1851.16,113.69,100.0
210.25,29.38,0,2562.51,154.75,100.0
290.15,14.75,0,2531.93,224.72,100.0
307.45,17.33,1,3326.04,197.24,100.0
192.81,12.08,0,919.62,95.55,100.0
343.85,23.69,1,5612.34,277.18,44.38
146.52,12.42,0,545.65,55.43,100.0
185.54,15.65,0,1097.34,93.19,100.0
137.54,12.08,0,467.6,48.61,100.0
278.2,7.91,0,1258.14,189.81,100.0
157.93,21.01,0,1056.68,74.09,100.0
280.43,16.66,1,2664.09,162.29,100.0
110.88,33.97,1,811.65,35.39,100.0
154.93,25.02,1,1199.6,57.76,100.0
227.72,34.1,0,3435.14,199.58,100.0
305.71,16.48,0,3132.87,256.4,100.0
142.05,10.35,0,428.2,50.76,100.0
156.62,30.41,1,1467.0,65.75,100.0
261.53,18.47,1,2560.34,145.55,100.0
316.32,29.31,0,5786.78,349.75,35.66
248.79,26.71,1,3286.76,154.01,100.0
263.11,10.26,0,1456.47,173.96,100.0
359.82,18.98,0,4975.89,370.69,76.21
310.39,24.98,0,4807.08,308.86,84.65
221.61,12.77,0,1282.08,127.38,100.0
122.95,16.45,0,505.67,41.45,100.0
333.8,9.37,1,2144.26,207.94,100.0
314.68,18.03,0,3622.15,278.85,100.0
213.23,9.41,0,878.35,113.18,100.0
312.34,29.48,1,5672.52,256.65,41.37
292.81,18.97,0,3292.72,245.41,100.0
152.87,13.65,0,651.62,61.37,100.0
146.55,28.83,1,1223.72,55.77,100.0
307.13,7.14,0,1385.26,229.79,100.0
248.47,26.94,1,3304.42,154.32,100.0
218.2,10.54,0,1028.67,120.03,100.0
198.06,7.88,1,635.3,72.13,100.0
290.5,15.02,1,2584.41,169.66,100.0
206.89,13.07,0,1143.72,111.49,100.0
103.19,27.21,0,575.33,35.69,100.0
182.83,8.41,1,577.81,61.78,100.0
339.91,13.53,0,3194.49,302.92,100.0
197.79,16.41,1,1306.03,80.41,100.0
110.77,25.7,0,628.63,39.9,100.0
293.43,9.16,1,1619.92,160.34,100.0
173.06,23.25,0,1396.97,92.83,100.0
115.55,18.4,0,498.01,37.84,100.0
311.67,18.67,0,3674.02,276.59,100.0
101.68,18.88,0,395.34,29.55,100.0
142.35,13.26,0,549.14,52.92,100.0
152.48,33.67,0,1522.99,88.72,100.0
282.5,21.48,0,3452.59,239.15,100.0
129.7,8.1,0,279.87,41.33,100.0
286.79,12.02,0,2023.09,211.2,100.0
184.02,17.86,0,1227.26,95.08,100.0
235.87,23.14,0,2583.25,172.08,100.0
316.33,25.24,0,5041.85,322.46,72.91
217.16,5.74,0,557.57,113.67,100.0
140.72,31.31,0,1215.79,72.07,100.0
136.25,11.0,1,418.6,35.3,100.0
201.91,17.54,0,1451.69,113.83,100.0
140.85,26.34,1,1039.91,49.0,100.0
267.11,12.74,0,1859.68,185.01,100.0
257.99,9.9,0,1351.89,166.58,100.0
288.55,7.16,0,1225.64,202.86,100.0
260.1,11.02,0,1527.81,171.55,100.0
195.12,28.19,0,2124.95,130.12,100.0
258.13,20.58,0,2767.03,196.35,100.0
329.16,6.0,1,1337.42,196.21,100.0
111.16,19.12,0,478.16,35.46,100.0
124.34,23.16,1,718.33,35.87,100.0
359.23,6.52,0,1730.27,312.8,100.0
303.49,32.1,0,5783.17,340.58,35.84
119.14,8.56,0,249.51,35.02,100.0
349.07,6.41,1,1607.03,221.33,100.0
349.71,10.77,0,2700.18,309.17,100.0
279.71,13.8,0,2205.37,205.92,100.0
343.57,28.78,0,6714.7,408.24,0.0
190.54,30.7,0,2189.92,130.51,100.0
207.03,29.57,1,2499.13,112.96,100.0
216.91,9.42,1,909.44,87.85,100.0
342.67,25.46,0,5963.01,379.99,26.85
349.34,8.85,0,2217.55,302.02,100.0
257.75,8.8,0,1200.8,164.34,100.0
339.96,22.65,0,5259.53,354.13,62.02
326.91,24.4,0,5216.38,338.74,64.18
212.42,29.69,0,2640.35,158.93,100.0
286.25,30.85,0,4964.16,295.44,76.79
148.86,30.83,0,1341.65,79.86,100.0
139.43,21.02,1,823.88,43.32,100.0
279.9,22.2,1,3497.99,178.5,100.0
215.58,24.51,1,2277.86,110.72,100.0
284.49,11.97,1,1983.37,155.78,100.0
310.47,31.28,0,5913.16,350.58,29.34
211.13,15.66,1,1421.9,90.52,100.0
352.13,21.07,0,5267.91,368.77,61.6
342.47,21.15,0,5000.5,349.33,74.98
125.76,12.45,0,403.0,40.85,100.0
135.86,8.94,0,338.96,45.73,100.0
134.97,10.28,1,384.15,34.34,100.0
239.99,34.68,0,3871.58,224.21,100.0
224.49,11.91,0,1229.32,129.24,100.0
334.17,10.42,0,2386.9,281.16,100.0
197.76,26.06,0,2029.6,128.07,100.0
220.86,21.7,0,2131.46,146.8,100.0
333.14,11.39,0,2590.48,282.72,100.0
246.34,26.82,1,3235.03,151.33,100.0
259.18,8.05,0,1111.24,164.96,100.0
131.16,9.59,1,338.62,32.18,100.0
108.32,16.93,0,403.65,32.43,100.0
309.03,9.67,0,1895.57,238.41,100.0
176.7,11.96,0,764.19,80.11,100.0
232.89,34.29,0,3610.15,209.52,100.0
324.44,14.71,0,3157.74,280.81,100.0
207.43,18.72,0,1631.64,122.62,100.0
346.9,32.37,0,7612.2,447.39,0.0
279.05,28.96,0,4454.99,270.29,100.0
115.9,26.58,0,710.24,44.46,100.0
132.44,21.88,0,772.35,52.96,100.0
315.54,9.61,0,1963.76,248.4,100.0
362.66,15.48,0,4148.48,355.09,100.0
144.54,31.77,1,1299.51,57.55,100.0
247.38,32.38,0,3872.29,227.56,100.0
213.33,29.11,0,2615.9,158.45,100.0
195.0,10.47,1,816.28,71.84,100.0
294.7,20.35,0,3567.68,254.84,100.0
104.71,9.63,1,216.8,20.52,100.0
280.78,21.51,0,3415.68,236.4,100.0
132.73,12.81,0,461.39,45.72,100.0
204.84,7.68,0,662.52,102.7,100.0
201.59,9.79,1,816.51,76.19,100.0
184.64,32.83,0,2183.91,127.92,100.0
352.33,20.81,0,5212.01,367.43,64.4
272.66,32.66,0,4739.66,277.98,88.02
204.52,27.89,0,2312.04,142.11,100.0
131.09,28.3,0,962.65,58.86,100.0
126.99,27.93,0,892.35,54.82,100.0
284.84,17.06,0,2812.43,224.73,100.0
145.52,10.93,0,474.55,53.64,100.0
281.31,9.98,1,1619.6,148.66,100.0
353.45,34.48,1,8355.92,363.31,0.0
296.68,12.25,0,2206.28,226.72,100.0
220.81,16.06,0,1593.61,132.85,100.0
273.28,18.95,1,2865.83,160.28,100.0
137.75,12.63,1,490.34,36.85,100.0
205.29,27.77,0,2319.66,142.81,100.0
241.53,15.78,1,1874.42,118.68,100.0
188.04,16.91,1,1215.5,73.28,100.0
249.71,24.04,0,3001.58,196.26,100.0
143.85,11.56,0,489.71,52.82,100.0
308.94,27.82,1,5262.32,242.82,61.88
197.67,11.61,0,928.99,99.81,100.0
158.87,31.97,0,1578.68,93.07,100.0
231.11,29.13,0,3071.7,186.02,100.0
259.81,31.7,0,4190.23,247.57,100.0
233.97,16.69,1,1858.0,113.03,100.0
117.4,13.75,0,387.13,36.25,100.0
188.13,30.17,1,2101.26,94.4,100.0
156.46,16.7,1,831.23,50.55,100.0
311.75,31.89,0,6066.13,357.84,21.69
355.76,21.72,0,5534.56,381.02,48.27
277.06,12.18,1,1913.4,148.15,100.0
345.49,33.29,0,7740.72,452.01,0.0
314.67,9.19,0,1868.45,245.92,100.0
114.47,10.94,1,293.71,24.89,100.0
320.7,7.51,1,1588.3,188.5,100.0
287.73,12.64,0,2140.72,214.37,100.0
166.26,34.07,0,1829.91,106.33,100.0
185.18,32.44,0,2173.34,127.67,100.0
301.68,29.55,1,5303.62,239.77,59.82
346.52,14.76,0,3613.99,320.57,100.0
155.4,5.86,1,291.15,43.69,100.0
303.98,15.45,1,2908.08,187.01,100.0
295.65,17.96,0,3184.65,245.83,100.0
308.12,15.38,0,2975.93,255.93,100.0
231.97,31.07,0,3281.45,194.9,100.0
109.81,32.9,0,773.92,45.31,100.0
135.47,29.74,1,1075.61,48.53,100.0
212.23,13.44,1,1237.17,88.46,100.0
291.4,15.33,0,2652.4,228.71,100.0
320.01,32.83,0,6559.21,384.22,0.0
309.9,19.82,1,3847.39,209.34,100.0
284.37,31.38,1,4974.93,221.03,76.25
318.91,6.87,1,1436.9,185.4,100.0
250.96,33.25,0,4080.23,238.32,100.0
100.35,21.19,0,430.05,30.01,100.0
267.29,31.27,1,4381.61,194.85,100.0
328.93,7.02,0,1563.31,263.31,100.0
233.04,17.51,1,1930.73,113.68,100.0
264.91,12.01,1,1725.31,135.15,100.0
331.35,7.98,0,1801.38,269.45,100.0
336.27,5.71,0,1328.22,272.48,100.0
295.15,14.04,0,2497.77,230.1,100.0
169.15,16.32,1,949.83,58.71,100.0
124.21,19.41,0,605.71,44.51,100.0
174.09,7.91,0,492.81,74.33,100.0
359.3,12.1,0,3197.58,331.87,100.0
233.86,12.75,0,1425.87,141.82,100.0
313.37,25.74,0,5038.1,319.56,73.09
168.16,21.02,0,1198.69,84.02,100.0
326.05,25.65,1,5437.74,259.03,53.11
182.71,10.63,0,727.48,84.25,100.0
357.45,23.35,1,5984.75,297.63,25.76
252.56,19.02,0,2456.81,182.77,100.0
334.5,10.95,0,2511.96,283.49,100.0
100.37,23.73,0,478.96,31.51,100.0
190.02,24.35,0,1759.35,114.35,100.0
201.97,25.95,1,2109.13,99.98,100.0
274.94,27.78,1,4162.64,192.17,100.0
243.57,5.86,0,715.37,143.12,100.0
279.39,26.41,1,4101.71,193.06,100.0
214.92,31.79,0,2875.36,169.75,100.0
169.34,12.54,0,735.44,74.15,100.0
351.25,28.44,0,6941.07,423.74,0.0
155.67,11.08,0,550.08,61.49,100.0
323.09,12.31,0,2628.68,269.09,100.0
338.62,14.63,0,3422.6,305.54,100.0
172.61,31.43,1,1835.79,81.52,100.0
254.5,23.93,0,3104.12,203.42,100.0
295.66,13.05,0,2332.73,227.63,100.0
331.92,7.94,1,1797.07,202.7,100.0
320.74,26.38,1,5401.29,254.33,54.94
316.62,26.41,0,5268.88,330.64,61.56
118.45,21.05,1,595.43,31.28,100.0
358.92,32.69,1,8220.89,361.52,0.0
238.35,30.09,1,3365.3,151.3,100.0
181.89,15.47,0,1042.57,89.3,100.0
151.79,30.4,1,1377.59,61.75,100.0
354.71,19.91,0,5062.06,366.26,71.9
115.45,13.66,0,372.02,35.01,100.0
346.49,13.2,0,3238.12,313.26,100.0
156.88,20.42,1,1014.45,54.23,100.0
358.76,17.38,0,4543.87,358.46,97.81
110.8,34.96,0,831.09,48.06,100.0
135.11,13.26,1,494.56,35.75,100.0
102.88,13.44,1,290.66,20.79,100.0
103.45,26.92,0,572.42,35.65,100.0
345.25,15.89,1,3854.81,242.9,100.0
303.06,21.03,0,3894.85,272.95,100.0
337.39,16.1,0,3729.64,310.36,100.0
107.85,26.41,1,611.35,28.77,100.0
117.36,21.64,0,600.03,41.4,100.0
363.33,19.11,0,5105.66,378.8,69.72
229.99,24.46,0,2588.12,167.87,100.0
135.86,32.09,0,1158.74,68.24,100.0
217.98,19.31,0,1856.05,136.83,100.0
127.69,8.21,1,275.06,30.08,100.0
360.02,19.05,0,4999.24,371.56,75.04
290.36,18.7,1,3193.83,180.14,100.0
152.58,24.52,0,1141.58,73.96,100.0
248.86,28.34,0,3473.67,212.31,100.0
291.92,19.11,1,3296.59,183.41,100.0
296.05,22.25,1,3921.86,199.89,100.0
179.65,7.44,0,493.47,78.82,100.0
120.18,29.8,1,848.09,38.24,100.0
333.18,23.98,0,5331.58,349.01,58.42
346.71,12.18,0,2997.17,309.35,100.0
243.77,21.56,1,2580.21,133.76,100.0
329.11,10.3,0,2288.8,272.32,100.0
243.29,22.64,1,2692.3,136.0,100.0
169.25,34.45,0,1914.41,111.01,100.0
274.25,29.04,0,4313.8,261.49,100.0
250.02,7.1,0,912.3,152.22,100.0
340.22,18.73,1,4391.8,247.45,100.0
349.56,30.57,1,7343.13,328.6,0.0
216.41,15.68,0,1495.78,126.84,100.0
145.92,8.41,0,367.81,52.47,100.0
308.43,30.98,0,5785.01,343.9,35.75
161.79,6.5,0,349.87,63.44,100.0
254.57,6.98,1,931.15,118.25,100.0
277.18,8.32,0,1313.18,189.14,100.0
325.0,7.52,0,1633.27,258.15,100.0
154.94,23.83,0,1146.01,75.25,100.0
321.29,17.58,1,3683.56,216.32,100.0
235.39,29.41,1,3214.68,145.55,100.0
240.73,27.1,1,3119.28,145.34,100.0
348.04,14.31,0,3536.6,321.19,100.0
200.96,13.9,0,1146.06,106.44,100.0
107.86,5.35,1,128.18,20.98,100.0
170.32,28.15,1,1617.14,74.3,100.0
303.19,32.55,0,5843.01,342.96,32.85
325.25,14.69,1,3169.1,211.59,100.0
233.34,15.81,0,1752.13,147.75,100.0
223.78,14.35,0,1466.85,132.88,100.0
193.72,25.64,1,1918.33,91.41,100.0
319.65,25.13,0,5125.82,328.5,68.71
210.14,24.93,0,2199.11,141.42,100.0
165.59,6.66,0,375.56,66.53,100.0
291.97,18.1,0,3128.43,240.3,100.0
237.09,13.15,0,1510.99,146.58,100.0
120.83,8.04,0,241.14,35.85,100.0
280.03,8.28,0,1333.91,192.98,100.0
208.94,18.65,0,1649.46,124.26,100.0
326.07,13.46,0,2923.77,278.47,100.0
350.13,25.58,1,6254.61,298.29,12.27
355.83,26.69,0,6719.43,419.92,0.0
362.07,13.01,0,3486.88,341.18,100.0
326.9,10.55,0,2310.96,269.44,100.0
196.88,13.84,0,1095.52,102.08,100.0
168.23,26.36,1,1484.52,69.93,100.0
153.74,15.81,1,760.99,48.11,100.0
295.83,14.45,0,2580.24,232.55,100.0
269.73,16.04,0,2375.96,198.19,100.0
252.74,27.68,0,3505.43,216.07,100.0
209.23,25.02,1,2187.36,105.34,100.0
304.12,33.47,0,6026.81,351.51,23.66
207.5,21.03,0,1825.87,127.96,100.0
218.78,25.68,0,2450.82,155.59,100.0
188.92,17.48,1,1266.85,74.67,100.0
224.24,33.41,0,3271.13,190.86,100.0
132.63,11.76,0,423.66,45.02,100.0
343.26,33.14,0,7610.18,444.84,0.0
299.12,16.46,0,2994.82,245.36,100.0
249.03,11.71,0,1487.73,158.63,100.0
329.4,24.68,0,5352.56,345.8,57.37
137.49,13.93,0,537.63,49.85,100.0
135.73,9.41,1,355.73,34.39,100.0
304.48,19.97,0,3740.74,270.18,100.0
200.73,25.07,0,2017.4,129.41,100.0
306.6,14.54,1,2788.87,187.61,100.0
311.0,26.66,0,5127.5,320.58,68.63
342.35,29.58,0,6836.63,411.97,0.0
184.03,10.64,0,738.79,85.49,100.0
113.8,33.85,0,852.35,49.59,100.0
228.16,16.07,0,1702.63,141.87,100.0
121.79,14.68,0,444.18,39.56,100.0
236.67,26.08,0,2909.56,183.53,100.0
330.42,32.74,1,6975.73,306.66,0.0
242.0,14.65,0,1749.76,156.09,100.0
149.41,24.01,0,1073.1,70.21,100.0
159.93,34.86,1,1727.39,74.95,100.0
330.46,9.66,0,2164.8,272.58,100.0
324.06,14.9,0,3189.54,280.95,100.0
222.77,15.77,0,1593.99,134.6,100.0
302.0,11.6,0,2167.32,232.95,100.0
104.36,34.07,1,720.83,31.42,100.0
329.44,26.82,0,5785.01,360.85,35.75
152.15,17.08,1,803.46,48.11,100.0
162.82,7.33,1,399.68,48.51,100.0
243.53,11.14,0,1353.76,150.6,100.0
222.91,34.82,0,3352.06,193.97,100.0
137.64,8.4,1,327.16,35.01,100.0
285.53,11.73,1,1957.96,156.42,100.0
252.96,22.34,0,2874.1,194.91,100.0
340.49,16.99,0,4003.47,320.76,100.0
355.74,12.5,1,3236.78,245.31,100.0
203.79,27.66,1,2277.93,105.33,100.0
201.56,13.4,1,1112.41,79.74,100.0
326.25,26.43,0,5596.77,351.15,45.16
131.54,32.4,1,1095.53,48.28,100.0
109.29,21.97,0,527.88,36.12,100.0
104.56,8.35,0,187.71,26.93,100.0
352.57,31.75,0,7728.82,456.43,0.0
216.63,25.37,0,2375.88,151.61,100.0
270.07,20.47,0,3013.84,214.52,100.0
136.08,21.98,0,818.7,56.01,100.0
110.95,24.0,0,591.62,38.71,100.0
334.84,13.83,0,3167.62,295.23,100.0
296.03,23.74,1,4167.48,205.63,100.0
300.3,5.66,0,1050.56,217.24,100.0
223.46,25.17,1,2509.12,120.51,100.0
265.82,23.93,0,3386.15,221.91,100.0
264.76,15.6,0,2227.96,189.62,100.0
361.98,30.56,0,7870.56,469.68,0.0
224.26,27.38,0,2732.33,169.1,100.0
204.6,17.69,1,1502.65,87.88,100.0
288.09,27.58,1,4540.8,210.17,97.96
281.9,5.33,0,872.89,191.03,100.0
258.95,20.22,0,2738.85,196.33,100.0
203.55,16.7,0,1406.68,114.07,100.0
217.71,33.82,0,3116.73,181.39,100.0
165.53,8.51,0,479.32,67.59,100.0
162.14,22.21,0,1174.1,79.87,100.0
328.37,14.41,0,3171.27,286.38,100.0
157.73,25.14,0,1248.66,80.01,100.0
324.28,22.26,0,4707.18,319.82,89.64
147.37,32.77,0,1388.76,81.39,100.0
243.99,8.45,1,1033.11,110.06,100.0
226.1,8.96,1,940.87,95.0,100.0
302.62,27.26,0,4956.26,307.21,77.19
335.09,16.22,0,3705.65,306.74,100.0
167.35,27.37,0,1521.33,94.16,100.0
220.55,21.34,0,2091.7,145.39,100.0
148.06,20.14,0,891.71,64.08,100.0
190.74,12.38,0,921.71,93.88,100.0
165.69,5.61,0,316.96,66.12,100.0
356.06,29.29,0,7328.83,443.02,0.0
215.7,14.04,1,1333.72,92.16,100.0
171.48,6.05,0,366.36,71.03,100.0
127.67,13.0,1,433.36,31.81,100.0
192.32,11.97,1,906.25,71.19,100.0
338.8,15.11,0,3534.19,308.08,100.0
288.11,11.15,0,1897.4,210.84,100.0
136.91,31.54,0,1158.37,68.53,100.0
103.35,13.32,0,290.67,27.92,100.0
260.36,10.72,1,1490.45,128.46,100.0
353.97,19.86,1,5027.95,273.28,73.6
175.24,28.93,0,1755.33,106.54,100.0
200.43,26.89,0,2146.47,133.76,100.0
316.96,34.56,0,6732.81,390.16,0.0
199.72,5.94,1,487.99,72.21,100.0
242.43,34.52,0,3935.32,228.09,100.0
108.83,32.81,0,758.25,44.42,100.0
280.09,9.53,0,1534.41,195.55,100.0
104.47,29.19,1,628.82,28.54,100.0
197.83,28.15,1,2181.75,100.24,100.0
122.31,33.22,0,968.15,56.56,100.0
112.92,5.09,1,133.76,22.95,100.0
101.2,16.99,0,353.59,28.33,100.0
105.56,27.84,0,614.78,37.81,100.0
256.03,13.63,0,1825.54,172.11,100.0
105.21,24.56,0,543.64,35.2,100.0
119.72,32.68,0,914.27,53.61,100.0
208.92,5.68,0,510.82,105.17,100.0
207.84,7.61,1,675.62,79.24,100.0
169.63,6.19,0,366.66,69.58,100.0
276.05,27.1,1,4101.32,191.1,100.0
117.75,31.83,0,863.99,50.99,100.0
176.06,31.66,1,1922.36,85.21,100.0
284.15,7.82,1,1297.72,148.39,100.0
128.06,10.19,0,342.63,41.17,100.0
288.35,11.36,1,1934.64,158.79,100.0
104.23,23.67,0,515.38,33.95,100.0
286.01,28.17,0,4562.95,279.47,96.85
308.49,23.3,0,4448.29,295.28,100.0
284.59,17.43,1,2866.9,169.3,100.0
301.11,26.18,0,4727.04,297.69,88.65
319.3,23.89,0,4878.52,319.95,81.07
224.52,27.01,0,2705.11,168.26,100.0
197.09,20.52,0,1608.86,114.35,100.0
275.51,22.41,0,3419.19,231.51,100.0
253.83,26.09,0,3347.93,211.15,100.0
287.97,24.97,1,4136.28,199.36,100.0
316.18,26.91,1,5345.39,249.75,57.73
109.36,9.6,0,235.59,29.83,100.0
257.81,19.27,0,2592.03,191.28,100.0
255.32,24.32,0,3172.29,206.31,100.0
298.3,18.87,0,3400.37,254.26,100.0
338.8,18.82,0,4375.12,327.7,100.0
160.75,28.74,0,1467.77,89.29,100.0
337.44,27.14,1,6136.78,285.78,18.16
299.65,31.54,1,5549.43,246.22,47.53
164.75,5.09,0,284.75,65.15,100.0
274.86,30.6,0,4543.92,271.05,97.8
278.49,31.95,0,4848.8,285.9,82.56
186.66,24.91,0,1733.89,111.54,100.0
200.05,8.49,1,697.84,74.01,100.0
123.15,28.92,0,866.58,52.6,100.0
239.45,20.83,0,2408.97,169.76,100.0
359.41,30.9,0,7837.47,466.24,0.0
115.1,16.34,0,440.32,36.26,100.0
261.67,14.28,0,1995.93,181.49,100.0
105.26,14.49,0,327.64,29.46,100.0
111.77,5.33,0,137.16,30.03,100.0
254.84,34.5,0,4346.61,251.95,100.0
285.82,20.5,0,3379.68,240.38,100.0
261.97,26.98,0,3678.09,228.91,100.0
233.01,19.9,0,2183.56,158.02,100.0
303.93,15.41,0,2899.83,249.1,100.0
145.15,32.94,0,1353.75,79.23,100.0
345.68,14.58,0,3554.27,318.16,100.0
289.3,15.62,0,2662.63,226.46,100.0
306.08,8.49,0,1634.62,231.04,100.0
112.41,24.66,0,622.89,40.26,100.0
251.51,19.03,1,2436.85,135.95,100.0
234.55,33.83,1,3618.66,157.94,100.0
325.27,7.51,1,1634.78,193.93,100.0
309.97,21.53,0,4166.39,288.21,100.0
186.22,24.84,0,1721.33,110.87,100.0
137.89,15.71,0,608.27,51.52,100.0
171.4,12.53,0,752.87,75.95,100.0
337.99,8.44,0,1981.37,281.58,100.0
202.0,23.96,0,1957.54,128.22,100.0
346.34,28.43,1,6747.76,308.97,0.0
202.62,24.32,1,1997.25,97.43,100.0
362.11,21.04,0,5563.1,389.76,46.84
177.17,13.78,1,883.5,61.95,100.0
211.06,10.4,1,950.5,84.1,100.0
183.48,14.6,1,1002.59,67.25,100.0
362.45,34.5,1,8792.69,382.25,0.0
212.9,34.26,0,3015.19,175.01,100.0
314.71,27.54,0,5409.92,334.09,54.5
141.8,8.28,0,342.19,49.49,100.0
125.98,27.83,0,875.37,53.85,100.0
337.83,27.55,0,6235.92,385.04,13.2
205.24,23.28,1,1967.17,97.98,100.0
290.01,5.96,1,1031.65,152.27,100.0
211.81,14.49,0,1326.14,119.29,100.0
315.28,31.63,0,6159.19,364.1,17.04
262.45,8.84,1,1250.68,127.84,100.0
292.03,13.26,0,2310.9,222.72,100.0
302.08,16.24,1,3015.5,187.03,100.0
146.09,24.61,0,1050.05,67.92,100.0
193.99,34.71,0,2532.14,146.61,100.0
183.82,33.01,0,2174.82,127.24,100.0
263.1,31.73,0,4301.76,254.08,100.0
113.51,29.71,1,754.58,34.06,100.0
142.36,31.04,1,1234.58,55.01,100.0
100.65,9.01,0,187.5,25.11,100.0
203.16,14.11,0,1188.62,109.12,100.0
216.33,6.24,0,601.21,113.2,100.0
147.58,12.09,1,538.82,41.98,100.0
145.42,23.13,0,981.41,65.39,100.0
213.43,28.75,0,2588.52,157.44,100.0
165.99,10.2,0,576.73,69.19,100.0
119.66,15.18,0,442.91,38.47,100.0
344.35,10.77,0,2617.36,299.76,100.0
329.35,34.86,1,7324.83,317.83,0.0
113.94,33.32,0,842.59,49.19,100.0
154.39,8.17,0,400.31,58.6,100.0
287.22,16.86,1,2827.75,170.82,100.0
117.92,11.28,0,321.46,35.38,100.0
343.53,21.24,0,5051.5,352.08,72.42
103.95,29.19,1,622.58,28.26,100.0
242.35,25.95,1,3036.86,143.96,100.0
206.4,9.42,0,823.7,106.06,100.0
226.41,7.78,0,819.75,125.57,100.0
292.06,25.51,0,4341.06,276.36,100.0
107.33,30.62,0,693.17,41.34,100.0
264.8,15.51,1,2215.05,142.04,100.0
321.5,29.0,0,5921.26,359.09,28.94
286.72,15.09,1,2528.8,165.45,100.0
197.4,32.88,0,2499.35,146.35,100.0
149.01,8.64,0,394.14,54.84,100.0
289.35,19.22,0,3257.01,240.74,100.0
196.01,11.41,1,898.01,73.42,100.0
311.9,33.53,1,6348.87,277.62,7.56
107.05,8.21,0,193.23,28.18,100.0
103.01,26.68,0,562.98,35.19,100.0
230.39,14.31,1,1550.64,105.57,100.0
130.92,15.48,1,540.48,34.71,100.0
318.69,24.64,1,5003.38,242.59,74.83
122.1,32.08,0,935.47,55.1,100.0
351.08,24.42,1,6019.81,293.1,24.01
174.7,20.18,0,1243.99,89.28,100.0
331.95,18.83,0,4202.0,314.63,100.0
173.0,5.75,1,353.99,54.1,100.0
208.3,24.47,0,2123.66,137.72,100.0
155.56,15.38,0,758.19,65.22,100.0
113.0,5.39,1,141.78,23.03,100.0
258.01,26.42,0,3499.2,219.58,100.0
313.49,33.51,0,6410.46,373.79,4.48
293.43,16.83,0,2945.91,237.58,100.0
357.19,33.86,1,8399.7,366.53,0.0
340.52,7.12,1,1697.98,211.82,100.0
136.93,34.1,0,1242.01,72.16,100.0
265.89,8.97,1,1301.71,131.38,100.0
225.73,28.49,0,2871.42,175.19,100.0
149.47,25.4,0,1132.31,72.22,100.0
299.28,27.18,0,4833.5,299.96,83.33
228.14,29.43,0,3021.52,182.37,100.0
285.1,8.59,0,1434.86,200.65,100.0
116.18,34.09,1,893.98,38.96,100.0
130.01,32.73,1,1079.86,47.47,100.0
217.36,15.39,0,1481.48,127.37,100.0
105.09,33.72,0,724.32,42.18,100.0
150.23,29.02,1,1293.52,58.82,100.0
321.97,20.24,1,4237.88,227.71,100.0
224.74,9.32,0,966.5,125.61,100.0
289.63,11.22,0,1927.75,213.23,100.0
143.28,29.5,1,1194.3,54.03,100.0
201.4,11.11,0,923.45,102.96,100.0
316.99,7.69,0,1588.43,245.94,100.0
111.31,34.31,0,825.19,47.88,100.0
183.71,9.47,1,656.25,63.05,100.0
235.41,19.56,1,2191.66,120.23,100.0
264.84,5.01,1,723.55,126.2,100.0
138.95,17.46,1,684.4,40.38,100.0
345.31,22.01,0,5279.68,360.91,61.02
295.38,12.13,0,2165.57,224.36,100.0
116.9,29.96,0,806.23,48.39,100.0
218.07,24.91,1,2366.87,114.19,100.0
335.71,7.98,1,1848.74,207.43,100.0
338.56,11.9,0,2792.35,293.88,100.0
333.07,26.49,0,5845.83,366.44,32.71
131.53,9.45,0,335.76,43.09,100.0
232.68,21.88,0,2383.92,163.47,100.0
